codigo,nome,populacao,idhm,rdpc,seca,enchente,calor,ameaca,capacidade,peso,cluster,arquetipo,ameaca_futura,tendencia
2911204,Gandu,32778,0.632,442.37,0.2756370907246051,0.48355852175385594,0.20534017293503015,0.25507996858539694,0.368,0.0010220639610977128,3,Enchente / chuva extrema (baixa),0.19488641122011624,Estavel
2911253,Gavião,4417,0.599,271.53,0.7256706092386921,0.25181977770134456,0.629996560690788,0.8974462033192605,0.401,0.003511220527253358,2,Seca (sertao) (moderada),0.8520727477787635,Estavel
2911303,Gentio do Ouro,11284,0.559,207.35,0.910986650352122,0.37980976311317466,0.6945217694331782,0.9573741568992175,0.44099999999999995,0.003641711493081295,2,Seca (sertao) (moderada),0.9126247323864684,Estavel
2911402,Glória,15247,0.593,266.14,0.6443342229452784,0.2291956494796874,0.3117095148440385,0.7207992562403597,0.40700000000000003,0.0028080707768731385,0,Seca (sertao) (baixa),0.4207992562403597,Estavel
2911501,Gongogi,6852,0.576,234.7,0.4267566255978715,0.18593508891772753,0.16912019292019567,0.5463290218268003,0.42400000000000004,0.002102965266290775,0,Seca (sertao) (baixa),0.4990769256438501,Estavel
2911600,Governador Mangabeira,20800,0.643,322.02,0.27976836369390085,0.14783337567483654,0.3088718800509593,0.5379661920330039,0.357,0.002173016147513484,0,Seca (sertao) (baixa),0.2379661920330039,Estavel
2911659,Guajeru,6371,0.569,241.69,0.6181009825436926,0.3540177649573885,0.7726187380736596,0.8179703433855122,0.43100000000000005,0.0031331828577051096,2,Seca (sertao) (moderada),0.865311985174604,Estavel
2911709,Guanambi,85353,0.673,496.05,0.7606166801853703,0.40958957673646035,0.37882346866354916,0.700031451715927,0.32699999999999996,0.0028915749083638876,3,Enchente / chuva extrema (baixa),0.8256675814318214,Estavel
2911808,Guaratinga,20565,0.558,258.74,0.21920687484592458,0.6298475554406193,0.37589501179672946,0.19043572559853375,0.44199999999999995,0.0007238873412708076,1,Enchente / chuva extrema (moderada),0.49043572559853377,Agravando
2911857,Heliópolis,12946,0.563,241.36,0.575851419893522,0.27300354109203917,0.4609550595274268,0.7106453789561128,0.43700000000000006,0.002710715790860114,0,Seca (sertao) (baixa),0.6195781427025762,Estavel
2911907,Iaçu,23950,0.574,311.24,0.6655680392429603,0.1619616678336437,0.5753099944721517,0.8970649048687015,0.42600000000000005,0.0034481977048073267,2,Seca (sertao) (moderada),0.8730132864327811,Estavel
2912004,Ibiassucê,8849,0.611,350.98,0.6720304964730635,0.3807287102544571,0.5593296631434173,0.741244179494669,0.389,0.002925141422834048,2,Seca (sertao) (moderada),0.8231476355810422,Estavel
2912103,Ibicaraí,21083,0.625,354.75,0.2854693213097899,0.6209698332825248,0.6508513644944998,0.3603016995681096,0.375,0.0014363207349169884,1,Enchente / chuva extrema (moderada),0.4323144587932526,Estavel
2912202,Ibicoara,19990,0.591,300.89,0.47168450412543766,0.2601092325979146,0.5119795250441009,0.6738409941791769,0.40900000000000003,0.002621405780865547,0,Seca (sertao) (baixa),0.6795059276680534,Estavel
2912301,Ibicuí,16262,0.584,307.49,0.4108877088008587,0.393314784275809,0.46226031765996733,0.5191160315461706,0.41600000000000004,0.0020095046027706577,0,Seca (sertao) (baixa),0.5069297076068534,Estavel
2912400,Ibipeba,18421,0.616,290.82,0.886488204126363,0.328597020835263,0.5543279703858655,0.9158366786531684,0.384,0.003627185445430794,2,Seca (sertao) (moderada),0.8721541522541457,Estavel
2912509,Ibipitanga,14989,0.584,249.32,0.5281912565345189,0.3115026188367107,0.4913325760803171,0.6658199342576423,0.41600000000000004,0.002577397231447646,0,Seca (sertao) (baixa),0.6877910916619433,Estavel
2912608,Ibiquera,4047,0.511,199.55,0.5526581454049826,0.39593234079440853,0.42580755364735234,0.5940879100525369,0.489,0.0021869750786512234,0,Seca (sertao) (baixa),0.5133736010378293,Estavel
2912707,Ibirapitanga,23433,0.558,261.88,0.33170582577418484,0.38730006993265187,0.2346707916790862,0.37194146878230533,0.44199999999999995,0.0014138298898431856,0,Seca (sertao) (baixa),0.3381205398467975,Estavel
2912806,Ibirapuã,8740,0.614,431.31,0.37397266810458174,0.6706075669794351,0.3090522523451886,0.2339273197931137,0.386,0.0009251358958261443,1,Enchente / chuva extrema (moderada),0.47005194666602157,Agravando
2912905,Ibirataia,14476,0.576,278.69,0.3982372607501231,0.23495904292761735,0.1785708458385827,0.4975065547604222,0.42400000000000004,0.0019150346450839668,0,Seca (sertao) (baixa),0.4529611303913913,Estavel
2913002,Ibitiara,16463,0.585,244.68,0.5604050006291655,0.360912898412877,0.43130789732865676,0.6260636241839994,0.41500000000000004,0.0024252127824825956,0,Seca (sertao) (baixa),0.6119729990484657,Estavel
2913101,Ibititá,17048,0.602,250.63,0.903279964503083,0.3014709152962411,0.5301772673949808,0.9352341657652967,0.398,0.0036669164105045085,2,Seca (sertao) (moderada),0.8911017854392886,Estavel
2913200,Ibotirama,27076,0.636,337.12,0.8330144972029963,0.3121201308633162,0.7950294533873281,0.9976948430782252,0.364,0.0040093241928389175,2,Seca (sertao) (moderada),1.0,Estavel
2913309,Ichu,6232,0.631,296.17,0.7241837532258164,0.017916371523761077,0.610134658570881,1.0,0.369,0.004003910576461662,2,Seca (sertao) (moderada),1.0,Agravando
2913408,Igaporã,15661,0.614,306.74,0.7141766088665819,0.39106142110361813,0.4414672796079757,0.710020047795154,0.386,0.0028079876841765458,2,Seca (sertao) (moderada),0.8144034637701069,Estavel
2913457,Igrapiúna,12963,0.574,269.34,0.10566069548524698,0.8390674309791079,0.22675066841047484,0.0,0.42600000000000005,0.0,1,Enchente / chuva extrema (moderada),0.0,Estavel
2913507,Iguaí,27006,0.552,258.8,0.4666646848907265,0.3222577930661462,0.44283819040058725,0.5968238365605854,0.44799999999999995,0.0022592558512906946,0,Seca (sertao) (baixa),0.5224591970009039,Estavel
2913606,Ilhéus,157639,0.69,579.46,0.2774063147605301,0.7166305713760197,0.9631748938999773,0.4247514429759512,0.31000000000000005,0.001777261711615578,3,Enchente / chuva extrema (baixa),0.4761491498690431,Agravando
2913705,Inhambupe,40720,0.565,254.99,0.4424713304380671,0.344880273746734,0.35392768266308594,0.5262665729472964,0.43500000000000005,0.0020102112635716784,0,Seca (sertao) (baixa),0.37995009079994035,Estavel
2913804,Ipecaetá,14229,0.55,186.54,0.4689438208397875,0.1048537051254551,0.42671794269399704,0.7433650148999259,0.44999999999999996,0.0028101010241765112,0,Seca (sertao) (baixa),0.5176408246034281,Estavel
2913903,Ipiaú,45969,0.67,573.36,0.44307270717095004,0.13917227736148927,0.1276207303251991,0.5715631151127217,0.32999999999999996,0.0023555936291339173,3,Enchente / chuva extrema (baixa),0.5193080871122626,Estavel
2914000,Ipirá,59281,0.549,274.88,0.6398564549996931,0.16531176857829055,0.5720158333675797,0.8764580828743079,0.45099999999999996,0.0033109418673748013,2,Seca (sertao) (moderada),0.7780031987977445,Estavel
2914109,Ipupiara,9954,0.59,258.3,0.7975575008849477,0.3758409509493812,0.651646264879188,0.8671809246762819,0.41000000000000003,0.0033711526704024854,2,Seca (sertao) (moderada),0.8692882339918784,Estavel
2914208,Irajuba,7295,0.576,236.16,0.40221253466587287,0.20208747287417514,0.41548873230061906,0.6267652283813577,0.42400000000000004,0.0024125855532944017,0,Seca (sertao) (baixa),0.590781494176942,Estavel
2914307,Iramaia,7874,0.571,234.91,0.47644007225571267,0.27336440133659956,0.530223606678809,0.6756609563302313,0.42900000000000005,0.0025916981114697006,0,Seca (sertao) (baixa),0.6722061118055641,Estavel
2914406,Iraquara,25728,0.599,242.58,0.40333568691764043,0.6007120699659477,0.19401634197728884,0.25170695764660095,0.401,0.0009847928859384025,1,Enchente / chuva extrema (moderada),0.06136052485967328,Estavel
2914505,Irará,29305,0.62,308.34,0.4943948112573706,0.14584048850912554,0.4413153941317368,0.7377273473295767,0.38,0.0029302495911166684,0,Seca (sertao) (baixa),0.5491341162015229,Estavel
2914604,Irecê,74050,0.691,488.15,0.9342800728124201,0.27369880507746536,0.5418141848118617,0.9800376844478998,0.30900000000000005,0.004103844972785232,2,Seca (sertao) (moderada),0.946489152562851,Estavel
2914653,Itabela,30901,0.599,365.39,0.1477406693159074,0.6688297963230425,0.3867721966010705,0.12116519294072449,0.401,0.00047405372162540515,1,Enchente / chuva extrema (moderada),0.42116519294072446,Agravando
2914703,Itaberaba,64795,0.62,422.79,0.8684512639659223,0.12617188043364239,0.7189925018421319,1.0,0.38,0.003971995347228997,2,Seca (sertao) (moderada),1.0,Estavel
2914802,Itabuna,214123,0.712,605.12,0.25870177705167197,0.6980534060455734,0.8300978768989741,0.3672854877561902,0.28800000000000003,0.0015630602662203429,3,Enchente / chuva extrema (baixa),0.4636882544165728,Agravando
2914901,Itacaré,29051,0.583,323.3,0.23856032891871023,0.6909563950090826,0.6371850615319388,0.2746672961273911,0.41700000000000004,0.00106249016705044,1,Enchente / chuva extrema (moderada),0.3130450338827251,Estavel
2915007,Itaeté,16164,0.572,224.79,0.4772079568477627,0.3513556300576791,0.3958196174609725,0.5627916278900015,0.42800000000000005,0.0021602660391212575,0,Seca (sertao) (baixa),0.5023627751912078,Estavel
2915106,Itagi,12140,0.543,234.8,0.4143631345416645,0.20820668160198763,0.25737456127849745,0.5612530424875626,0.45699999999999996,0.002111480009102697,0,Seca (sertao) (baixa),0.5340199757422944,Estavel
2915205,Itagibá,14331,0.589,270.27,0.44339152246955743,0.1478554369497343,0.15080720873606937,0.5758415573757412,0.41100000000000003,0.002236988789199015,0,Seca (sertao) (baixa),0.5237696149027808,Estavel
2915304,Itagimirim,6784,0.634,339.65,0.28526729653552213,0.5781804628893822,0.35832027853464815,0.2621138925425227,0.366,0.001051785448784564,3,Enchente / chuva extrema (baixa),0.5621138925425226,Agravando
2915353,Itaguaçu da Bahia,14650,0.562,245.68,0.9694714704106059,0.27925950931896226,0.6080444706746118,1.0,0.43799999999999994,0.0038117896934464646,2,Seca (sertao) (moderada),0.9225558134538473,Estavel
2915403,Itaju do Colônia,6515,0.592,276.93,0.3615921717721236,0.5539129920046117,0.5487067877513074,0.4123280981658637,0.40800000000000003,0.0016051960913894153,1,Enchente / chuva extrema (moderada),0.49168223990145044,Estavel
2915502,Itajuípe,20309,0.599,354.2,0.2853300519453021,0.6444354395844145,0.7673021668053798,0.39474452813200794,0.401,0.0015444213648369229,1,Enchente / chuva extrema (moderada),0.44757994675022,Estavel
2915601,Itamaraju,64423,0.627,432.95,0.14308991719911365,0.6267965387189645,0.49367849579942125,0.19430557066911444,0.373,0.0007757156119745,1,Enchente / chuva extrema (moderada),0.4943055706691144,Agravando
2915700,Itamari,7971,0.578,325.0,0.32921059880996406,0.34431889703846136,0.23375466752594598,0.39997922213543563,0.42200000000000004,0.0015417915195837613,0,Seca (sertao) (baixa),0.34553756949949116,Estavel
2915809,Itambé,22474,0.578,312.32,0.5144097653756907,0.43484936680618824,0.48217634079261434,0.5664997488043402,0.42200000000000004,0.002183674701625164,0,Seca (sertao) (baixa),0.40468788282839774,Estavel
2915908,Itanagra,6433,0.584,289.16,0.247025180035727,0.7192328106806313,0.1385577194089637,0.04225544811093411,0.41600000000000004,0.0001635713642249683,1,Enchente / chuva extrema (moderada),0.0,Estavel
2916005,Itanhém,19231,0.637,388.04,0.27267495863031904,0.6372291936164318,0.365240155769182,0.21559062456548297,0.363,0.0008670054597203249,3,Enchente / chuva extrema (baixa),0.515590624565483,Agravando
2916104,Itaparica,22440,0.67,476.99,0.07502073100542402,0.8316180706825415,0.07453326531073018,0.0,0.32999999999999996,0.0,3,Enchente / chuva extrema (baixa),0.0,Estavel
2916203,Itapé,8300,0.599,285.13,0.2572173029414975,0.6604753148370675,0.6724901642737031,0.323646324976182,0.401,0.0012662526351144604,1,Enchente / chuva extrema (moderada),0.4456374726553999,Estavel
2916302,Itapebi,10173,0.572,273.69,0.3157831848837291,0.5559182862186922,0.3751770450194218,0.3050295429138187,0.42800000000000005,0.0011708506840371737,1,Enchente / chuva extrema (moderada),0.6050295429138186,Agravando
2916401,Itapetinga,77408,0.667,506.76,0.49480505268900343,0.487317668937043,0.4717622363711587,0.5124083418118145,0.33299999999999996,0.0021070452351011526,3,Enchente / chuva extrema (baixa),0.32545281446336627,Estavel
2916500,Itapicuru,36173,0.486,185.7,0.5233473746788748,0.322103564928174,0.412253275013084,0.6206341269981771,0.514,0.0022469716600926285,0,Seca (sertao) (baixa),0.48552183481869365,Estavel
2916609,Itapitanga,10284,0.571,225.1,0.3646867569715061,0.3813864229190366,0.3780379927635551,0.4603845910548559,0.42900000000000005,0.0017659417256655147,0,Seca (sertao) (baixa),0.4549311707760577,Estavel
2916708,Itaquara,8375,0.553,229.04,0.3712049434169984,0.19205073747181906,0.41893229107518454,0.6150073906118965,0.44699999999999995,0.002329697969419641,0,Seca (sertao) (baixa),0.5983433734955532,Estavel
2916807,Itarantim,19937,0.61,352.74,0.41627350201286345,0.516987339626197,0.43704115006380295,0.42507990369487053,0.39,0.0016762685262976073,1,Enchente / chuva extrema (moderada),0.45134591787402567,Estavel
2916856,Itatim,14588,0.582,245.37,0.46476240214860615,0.254030829939709,0.36980111229868057,0.611356902337766,0.41800000000000004,0.00236323226007269,0,Seca (sertao) (baixa),0.4494954216384023,Estavel
2916906,Itiruçu,12482,0.6,309.83,0.35310980598190217,0.1336565211523233,0.4851993011336386,0.6730174268909469,0.4,0.0026350332012403744,0,Seca (sertao) (baixa),0.7047832457267954,Estavel
2917003,Itiúba,36140,0.544,205.18,0.7002955171086802,0.2969207202738218,0.6663317751746631,0.8651884616354464,0.45599999999999996,0.0032571455156917887,2,Seca (sertao) (moderada),0.8363353721790596,Estavel
2917102,Itororó,20394,0.594,330.0,0.46838856931264233,0.4759104871226329,0.4896624765888755,0.5109383234601537,0.406,0.001991915795189549,0,Seca (sertao) (baixa),0.3741861623860836,Estavel
2917201,Ituaçu,19095,0.57,269.3,0.5312243741872031,0.32049138864167764,0.7661411504007994,0.7817537943810625,0.43000000000000005,0.002996551719486061,2,Seca (sertao) (moderada),0.8055055667995914,Estavel
2917300,Ituberá,28870,0.606,337.03,0.10398232507356163,0.8595374776588994,0.21964849408173637,0.0,0.394,0.0,1,Enchente / chuva extrema (moderada),0.0,Estavel
2917334,Iuiu,11038,0.591,249.32,0.7424662427601258,0.3988475054879002,0.5437409817498747,0.7678292847794226,0.40900000000000003,0.0029870431499800197,2,Seca (sertao) (moderada),0.9117344333106556,Estavel
2917359,Jaborandi,8176,0.613,281.14,0.8434919218690748,0.4701363932244564,0.6598027040480104,0.8348297305633791,0.387,0.0032992047091752893,2,Seca (sertao) (moderada),1.0,Estavel
2917409,Jacaraci,14855,0.593,283.51,0.6582015378233761,0.3604698127224999,0.5993672299830094,0.7638882918422061,0.40700000000000003,0.0029759359080170065,2,Seca (sertao) (moderada),0.8283329538418457,Estavel
2917508,Jacobina,80749,0.649,417.88,0.8466139138528783,0.4472705123175276,0.4360232665930761,0.7549587350793899,0.351,0.0030630612617746937,2,Seca (sertao) (moderada),0.9187728875591649,Agravando
2917607,Jaguaquara,54913,0.58,307.08,0.34603235159283435,0.17711871687025627,0.4405227114511177,0.6184318600004729,0.42000000000000004,0.0023872138656972344,0,Seca (sertao) (baixa),0.6283598560015364,Estavel
2917706,Jaguarari,33915,0.659,439.23,0.7437487470443683,0.2228021558148654,0.5568291707101464,0.8975621600213036,0.34099999999999997,0.0036687960912496105,2,Seca (sertao) (moderada),0.7750977623341204,Estavel
2917805,Jaguaripe,19162,0.556,247.75,0.1782765432194596,0.7206332936567716,0.19057328875814103,0.019055809677768376,0.44399999999999995,7.233492422529962e-05,1,Enchente / chuva extrema (moderada),0.0,Estavel
2917904,Jandaíra,10742,0.55,192.11,0.25220665149149796,0.8255128779793965,0.08398963554055083,0.0,0.44999999999999996,0.0,1,Enchente / chuva extrema (moderada),0.0,Estavel
2918001,Jequié,156277,0.665,473.92,0.3539447152567487,0.21765738538540869,0.3398504878825673,0.5511986642134714,0.33499999999999996,0.00226315713177794,3,Enchente / chuva extrema (baixa),0.5339035404265705,Estavel
2918100,Jeremoabo,40832,0.547,262.76,0.5214460110413284,0.30818643776181875,0.14955071627667907,0.5141855587583074,0.45299999999999996,0.0019397335532418914,0,Seca (sertao) (baixa),0.34828682084506746,Estavel
2918209,Jiquiriçá,14576,0.553,257.95,0.29578830535158906,0.42248659312325804,0.2710124893968149,0.3397256978733288,0.44699999999999995,0.0012869085487049346,0,Seca (sertao) (baixa),0.18545031789258856,Estavel
2918308,Jitaúna,10470,0.575,266.56,0.3904507572746573,0.22966456723646222,0.22658317486707716,0.517123532900365,0.42500000000000004,0.0019891487213610955,0,Seca (sertao) (baixa),0.482260440578529,Estavel
2918357,João Dourado,25606,0.593,283.12,0.9016114792379817,0.28819549607620715,0.4894275613340971,0.9256010860923265,0.40700000000000003,0.003605932356887975,2,Seca (sertao) (moderada),0.8841623428239123,Estavel
2918407,Juazeiro,219544,0.677,476.58,0.867248310767815,0.11766001332158775,0.3202395504248333,0.94840590440727,0.32299999999999995,0.003929363642202914,2,Seca (sertao) (moderada),0.6484059044072701,Melhorando
2918456,Jucuruçu,8856,0.541,188.8,0.2049713076732698,0.6379648627428106,0.4118344324537677,0.19116778479925417,0.45899999999999996,0.000718203030454107,1,Enchente / chuva extrema (moderada),0.49116778479925416,Agravando
2918506,Jussara,15241,0.571,236.05,0.9455205352762382,0.2772350275739045,0.5457037266578798,0.9866194469977199,0.42900000000000005,0.0037844716844545926,2,Seca (sertao) (moderada),0.9447130594792754,Estavel
2918555,Jussari,5706,0.567,290.22,0.25870425161507554,0.6446090486192462,0.6244556683784188,0.31470296647234947,0.43300000000000005,0.0012037670841943632,1,Enchente / chuva extrema (moderada),0.5561373868841344,Agravando
2918605,Jussiape,5777,0.602,334.07,0.4887251236787252,0.22767833353114067,0.553445765933943,0.7258224028580841,0.398,0.0028458435091218127,0,Seca (sertao) (baixa),0.764941813226932,Estavel
2918704,Lafaiete Coutinho,3663,0.599,288.05,0.3694663137968365,0.15270203703907942,0.4547830577995627,0.65708553653513,0.401,0.0025708195271317825,0,Seca (sertao) (baixa),0.6717131384546252,Estavel
2918753,Lagoa Real,15870,0.545,223.11,0.6341376047082911,0.3650764391480982,0.628581879162507,0.757704063885141,0.45499999999999996,0.0028544631495072367,2,Seca (sertao) (moderada),0.8237725708657924,Estavel
2918803,Laje,24214,0.586,241.63,0.2627869713365679,0.542630445537679,0.240453495397171,0.22070743427127582,0.41400000000000003,0.0008555696497833188,1,Enchente / chuva extrema (moderada),0.04627458074270294,Estavel
2918902,Lajedão,3993,0.632,463.94,0.32888457082545536,0.6498063403424525,0.33579902098777376,0.23068455088911619,0.368,0.0009243154887987344,1,Enchente / chuva extrema (moderada),0.5306845508891161,Agravando
2919009,Lajedinho,3735,0.546,205.65,0.547633109852788,0.46266221038491084,0.3817910292748812,0.5248550792684463,0.45399999999999996,0.0019786219169854262,0,Seca (sertao) (baixa),0.42630066146054946,Estavel
2919058,Lajedo do Tabocal,8591,0.584,237.39,0.3682702001856379,0.14982486036900802,0.46669660446069394,0.6635285462353935,0.41600000000000004,0.0025685272399666895,0,Seca (sertao) (baixa),0.6815358248838022,Estavel
2919108,Lamarão,8078,0.518,180.82,0.6996066793615824,0.03520846864551575,0.5867016240812818,1.0,0.482,0.003698619149241576,2,Seca (sertao) (moderada),1.0,Estavel
2919157,Lapão,27323,0.596,244.43,0.9165848396716384,0.2914306522188432,0.526002570959639,0.9491367421675405,0.404,0.003705522848153498,2,Seca (sertao) (moderada),0.910102292708763,Estavel
2919207,Lauro de Freitas,204669,0.754,1031.78,0.05816663950946102,0.8901797414481065,0.05292261518858687,0.0,0.246,0.0,3,Enchente / chuva extrema (baixa),0.0,Estavel
2919306,Lençóis,11586,0.623,362.74,0.27838538106089133,0.7518221209141301,0.047626943863313786,0.00018673776820868508,0.377,7.433374975584729e-07,1,Enchente / chuva extrema (moderada),0.0,Estavel
2919405,Licínio de Almeida,12357,0.621,299.47,0.6977885401694638,0.3777982300281614,0.5140744832818313,0.7403457920895823,0.379,0.0029427824926019828,2,Seca (sertao) (moderada),0.8309394608674898,Estavel
2919504,Livramento de Nossa Senhora,46372,0.611,309.16,0.5730565040374855,0.32779115718830676,0.7002759188702514,0.7751967517940439,0.389,0.003059127062643559,2,Seca (sertao) (moderada),0.8200585326953793,Estavel
2919553,Luís Eduardo Magalhães,92671,0.716,871.12,0.8101902025900972,0.35401257306404293,0.352391965828066,0.7597835128142317,0.28400000000000003,0.0032434907144573326,3,Enchente / chuva extrema (baixa),0.5869144986680868,Estavel
2919603,Macajuba,11318,0.524,197.25,0.8074191466571136,0.22709891204852792,0.7705243505834228,1.0,0.476,0.003713654186433615,2,Seca (sertao) (moderada),1.0,Estavel
2919702,Macarani,19056,0.605,350.25,0.48139962136484815,0.4751618767693269,0.4581833050733903,0.5062012567808903,0.395,0.0019890093696339284,0,Seca (sertao) (baixa),0.38795051410342485,Estavel
2919801,Macaúbas,50481,0.609,255.36,0.5994871853880321,0.3290901952180143,0.5410607846358215,0.7219178782990289,0.391,0.0028447786815855762,2,Seca (sertao) (moderada),0.7737098312229694,Estavel
2919900,Macururé,7752,0.604,240.32,0.7081015607754042,0.18883638045702175,0.33200528014822595,0.7996355100832859,0.396,0.003139745677099755,0,Seca (sertao) (baixa),0.49963551008328594,Melhorando
2919926,Madre de Deus,21754,0.708,517.74,0.15371788357684082,0.6431665365557341,0.1528713472910551,0.04069088263290743,0.29200000000000004,0.00017263244207408538,3,Enchente / chuva extrema (baixa),0.0,Estavel
2919959,Maetinga,2386,0.538,268.47,0.5975381708924805,0.33779954001446644,0.7714579028428974,0.8153561437891443,0.46199999999999997,0.0030569461813008073,2,Seca (sertao) (moderada),0.8371491410942099,Estavel
2920007,Maiquinique,10294,0.576,306.24,0.45180055791679263,0.4937236176245247,0.44829526120931146,0.46952344243358357,0.42400000000000004,0.0018073202259061567,0,Seca (sertao) (baixa),0.414820266250317,Estavel
2920106,Mairi,18535,0.572,286.58,0.8112124278501756,0.2659271187257461,0.6718800783958794,0.9618670107390064,0.42800000000000005,0.0036921100714324842,2,Seca (sertao) (moderada),1.0,Estavel
2920205,Malhada,16875,0.562,218.66,0.7514547047882556,0.40737895084376446,0.5686834151917659,0.7786542334930112,0.43799999999999994,0.002968066181987117,2,Seca (sertao) (moderada),0.9356740650772513,Estavel
2920304,Malhada de Pedras,8326,0.578,244.02,0.5995893063149786,0.3633543875846962,0.9201949599362632,0.863896688423369,0.42200000000000004,0.00333004444805045,2,Seca (sertao) (moderada),0.9080208341059556,Estavel
2920403,Manoel Vitorino,12944,0.566,226.95,0.4751789655431043,0.21456603195220264,0.47722835162853333,0.6927859402475284,0.43400000000000005,0.0026481204276001466,0,Seca (sertao) (baixa),0.672730331135567,Estavel
2920452,Mansidão,13822,0.599,182.65,0.934770940408096,0.30052877365335173,0.4209280837830581,0.9086958087784079,0.401,0.0035552341354959105,2,Seca (sertao) (moderada),0.7120946961672887,Estavel
2920502,Maracás,19973,0.607,290.11,0.43246325834423005,0.13417013884414017,0.4523610861623681,0.7102067998766214,0.393,0.002794612049144912,0,Seca (sertao) (baixa),0.7172597626807163,Estavel
2920601,Maragogipe,44902,0.621,300.1,0.2504732404682724,0.3140647831659038,0.2647174233340066,0.38317980131025603,0.379,0.0015230920778679668,0,Seca (sertao) (baixa),0.10459126030053889,Estavel
2920700,Maraú,20664,0.593,437.51,0.15111667441966248,0.7732061144871661,0.34269345288665926,0.031062750104287173,0.40700000000000003,0.00012101344453673392,1,Enchente / chuva extrema (moderada),0.04676647943646485,Estavel
2920809,Marcionílio Souza,10357,0.561,201.52,0.5336013349602495,0.2676517742241515,0.47437726684650444,0.6926204425673578,0.43899999999999995,0.0026382887712835734,0,Seca (sertao) (baixa),0.6462673717981715,Estavel
2920908,Mascote,13619,0.581,272.97,0.2884204998268095,0.6058964607828384,0.47186485179668797,0.29446551038665114,0.41900000000000004,0.0011374697528553645,1,Enchente / chuva extrema (moderada),0.5944655103866512,Agravando
2921005,Mata de São João,47643,0.668,451.9,0.23991305929672718,0.6380751878051925,0.1739799501032163,0.10988144902547996,0.33199999999999996,0.00045217648190755367,3,Enchente / chuva extrema (baixa),0.0,Estavel
2921054,Matina,12359,0.572,227.07,0.7364058380668226,0.3866337180793156,0.46709163460719577,0.7388727204454675,0.42800000000000005,0.0028361503016591616,2,Seca (sertao) (moderada),0.8640429398926058,Estavel
2921104,Medeiros Neto,22741,0.625,392.49,0.29483509510214456,0.6449564275972768,0.35710386769268176,0.22112263456590334,0.375,0.0008814918868470141,1,Enchente / chuva extrema (moderada),0.5211226345659034,Agravando
2921203,Miguel Calmon,25771,0.586,279.05,0.837427082936316,0.41005956970989377,0.47392026918588365,0.7915635863972997,0.41400000000000003,0.0030684864904131836,2,Seca (sertao) (moderada),0.9178220828131898,Estavel
2921302,Milagres,10838,0.622,313.88,0.40312236727268913,0.2527410280314329,0.3012884039223223,0.5419549314321895,0.378,0.002155766765716926,0,Seca (sertao) (baixa),0.36236132453866465,Estavel
2921401,Mirangaba,18603,0.542,193.47,0.8435314723075656,0.30351642472928403,0.44515333029219284,0.8575119937401959,0.45799999999999996,0.003223817857389701,2,Seca (sertao) (moderada),0.888480824611154,Estavel
2921450,Mirante,8264,0.527,208.18,0.5181818104216163,0.2563553019138521,0.5544579703839408,0.725473784993988,0.473,0.0026996458438392173,0,Seca (sertao) (baixa),0.7051365838230083,Estavel
2921500,Monte Santo,49145,0.506,197.43,0.6698791504044554,0.23781721826837735,0.6885670861496728,0.8963682396056623,0.494,0.0032886956214338695,2,Seca (sertao) (moderada),0.973134774701074,Estavel
2921609,Morpará,8476,0.558,224.53,0.8995903088493289,0.3373392213959477,0.7621475801834002,1.0,0.44199999999999995,0.00380121607432456,2,Seca (sertao) (moderada),1.0,Estavel
2921708,Morro do Chapéu,35466,0.588,250.88,0.8157205330321284,0.3597703732299305,0.4326269466751121,0.7944789447503053,0.41200000000000003,0.0030841501468746955,2,Seca (sertao) (moderada),0.776659930818326,Estavel
2921807,Mortugaba,12063,0.618,330.3,0.6467729798330741,0.3545849776239076,0.605036479476925,0.7630089409373756,0.382,0.0030262820472868194,2,Seca (sertao) (moderada),0.8159859672115672,Estavel
2921906,Mucugê,8725,0.606,312.35,0.44071650450078087,0.2595625024544826,0.42453054108323074,0.6157008836836503,0.394,0.00242100017394635,0,Seca (sertao) (baixa),0.6093504758146157,Estavel
2922003,Mucuri,42729,0.665,546.41,0.4384480823105825,0.676196935487964,0.2716338553405144,0.2558276593385582,0.33499999999999996,0.001050398394133055,3,Enchente / chuva extrema (baixa),0.2583719881136396,Estavel
2922052,Mulungu do Morro,10469,0.566,199.94,0.5762072317793138,0.48536681699043943,0.32846311354627483,0.504331822000359,0.43400000000000005,0.0019277692033570631,0,Seca (sertao) (baixa),0.39689907816465597,Estavel
2922102,Mundo Novo,27153,0.59,346.89,0.7896991079572381,0.2660799416311916,0.7033106046121563,0.9614370624829273,0.41000000000000003,0.0037375719741796222,2,Seca (sertao) (moderada),0.9677098328516069,Estavel
2922201,Muniz Ferreira,7464,0.617,297.78,0.23986607617131817,0.4889837594865807,0.23601021124263927,0.241300499553534,0.383,0.0009563654062796271,1,Enchente / chuva extrema (moderada),0.00628699240322389,Estavel
2922250,Muquém do São Francisco,11479,0.549,166.67,0.8393876017061027,0.32021185821345954,0.7927177737044798,0.9951917274348506,0.45099999999999996,0.0037594746637776566,2,Seca (sertao) (moderada),1.0,Estavel
2922300,Muritiba,29420,0.66,401.14,0.27438711590651627,0.1324136761395831,0.3084202533046683,0.5450360786352066,0.33999999999999997,0.0022295040749307094,3,Enchente / chuva extrema (baixa),0.24503607863520666,Estavel
